SKU;model;brand;product;description;long_description;width;width_unit;depth;depth_unit;height;height_unit;weight;weight_unit;price;sale_price;currency;stock;stock_status;category;tags;EAN;tax_class;shipping_class;product_type;parent_SKU;attribute_1_name;attribute_1_value;attribute_2_name;attribute_2_value;attribute_3_name;attribute_3_value;attribute_4_name;attribute_4_value;attribute_5_name;attribute_5_value;attribute_6_name;attribute_6_value;status;video_url;image;image_2;image_3;datasheet_url;manual_url;technicalmanual_url;drawing_url;catalogue_url;photo_url;card_url;brandcatalogue_url;price_url
CKNPGRS6;S6;PIZZAGROUP;Accessory - Flame oven - Stand;Stainless steel stand for FLAME ovens, with bottom shelf.;Stainless steel stand for FLAME ovens, with bottom shelf.;;;;;;;40.0;kg;665.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S6.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS6;S6;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;76.0;kg;717.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS6;S6;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;76.0;kg;717.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS6+6;S6+6;PIZZAGROUP;Accessory - Flame oven - Stand;Stainless steel stand for FLAME ovens, with bottom shelf.;Stainless steel stand for FLAME ovens, with bottom shelf.;;;;;;;38.0;kg;639.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S6+6.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S6+6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S6+6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S6+6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S6+6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S6+6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S6+6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S6+6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S6+6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S6+6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S6+6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS6L;S6L;PIZZAGROUP;Accessory - Flame oven - Stand;Stainless steel stand for FLAME ovens, with bottom shelf.;Stainless steel stand for FLAME ovens, with bottom shelf.;;;;;;;40.0;kg;634.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S6L.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS6L;S6L;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;76.0;kg;717.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS6L;S6L;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;76.0;kg;717.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS6L+6L;S6L+6L;PIZZAGROUP;Accessory - Flame oven - Stand;Stainless steel stand for FLAME ovens, with bottom shelf.;Stainless steel stand for FLAME ovens, with bottom shelf.;;;;;;;38.0;kg;624.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S6L+6L.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S6L+6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S6L+6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S6L+6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S6L+6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S6L+6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S6L+6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S6L+6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S6L+6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S6L+6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S6L+6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS8;S8;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;60.0;kg;616.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS8;S8;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;60.0;kg;616.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS9;S9;PIZZAGROUP;Accessory - Flame oven - Stand;Stainless steel stand for FLAME ovens, with bottom shelf.;Stainless steel stand for FLAME ovens, with bottom shelf.;;;;;;;42.0;kg;840.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S9.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS9;S9;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;76.0;kg;777.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS9;S9;PIZZAGROUP;Accessory - Pyralis oven - Stand;Stainless steel stand for Pyralis ovens.;Stainless steel stand for Pyralis ovens.;;;;;;;76.0;kg;777.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRS9+9;S9+9;PIZZAGROUP;Accessory - Flame oven - Stand;Stainless steel stand for FLAME ovens, with bottom shelf.;Stainless steel stand for FLAME ovens, with bottom shelf.;;;;;;;40.0;kg;826.0;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;;;;;;;;;;;;;active;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_video_S9+9.mp4;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_S9+9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_S9+9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_S9+9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_S9+9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_S9+9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_S9+9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_S9+9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_S9+9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_S9+9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_S9+9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
